Date,NG1 Comdty,HO1 Comdty,QS1 Comdty,GC1 Comdty,SI1 Comdty,HG1 Comdty,LMCADS03 Comdty,LMAHDS03 Comdty,LMZSDS03 Comdty,LMSNDS03 Comdty,C 1 Comdty,W 1 Comdty,O 1 Comdty,S 1 Comdty,SM1 Comdty
3/22/2016,0.019146608,0.011879748,0.010128292,0.003536409,0.002272584,-0.002183883,0.000197472,-0.00760582,-0.0016,0.012130178,0.00135318,0.000535906,-0.002621232,0.009146341,0.008184524
3/23/2016,-0.037037037,-0.038415462,-0.029411765,-0.019702066,-0.038672293,-0.023637557,-0.022803554,-0.013995335,-0.019230769,0.013738673,-0.004054054,-0.00803428,-0.014454665,-0.005492996,-0.000369004
3/24/2016,0.006688963,-0.005066445,-0.006198347,-0.001960784,-0.00471729,-0.00268998,-0.000909183,-0.002703616,-0.022875817,-0.002306805,0.004070556,0,-0.002666667,0.005799503,0.016242156
3/28/2016,0.023255814,-0.014859337,-0.024255024,-0.001227898,0.000197485,0.007642167,-0.011021234,0.009149441,-0.007246377,-0.028901734,0.001351351,0.017278618,0.016042781,-0.001647446,-0.011623683
3/29/2016,0.029761905,-0.020845691,-0.029829545,0.012867798,0.002830064,-0.014722284,0,0,0,0,0.006747638,0.012208068,-0.001315789,0.00770077,0.004042631
3/30/2016,0.048870205,0.00363479,0.028550512,-0.007201813,-0.001706373,-0.008376726,-0.003578366,0.004701142,0.008983717,0.004464286,-0.016085791,-0.026743576,-0.023715415,-0.007641921,-0.004758419
3/31/2016,-0.018537074,0.021643528,0.010676157,0.005949955,0.0166327,-0.003196347,-0.005335522,0.016042781,0.011129661,-0.01037037,-0.042234332,0.020474138,0.001349528,0.001925193,-0.005884516
4/1/2016,-0.001531394,-0.044817691,-0.054225352,-0.009722897,-0.027030523,-0.009161704,-0.002475758,0.010526316,0.030269675,0,0.007112376,0.004751848,-0.002695418,0.008234971,0.007399186
4/4/2016,0.021472393,-0.03781921,-0.020848846,-0.003436426,-0.00677921,-0.010402219,-0.01540848,0,-0.009615385,-0.004491018,0.001412429,-0.002101944,0.010810811,-0.005172883,-0.015056923
4/5/2016,-0.022022022,-0.013132519,-0.043346008,0.008538588,0.011509636,-0.001167951,0.003045899,-0.009114583,-0.022653722,-0.018045113,0.006346968,-0.001579779,-0.014705882,-0.009578544,0.00186428
4/6/2016,-0.022006141,0.061139028,0.046104928,-0.004802996,-0.004101614,0.002572498,0.002303665,-0.004599212,-0.002207506,0.010719755,0.003503854,-0.023206751,-0.004070556,0.003592153,-0.002977298
4/7/2016,0.055991627,-0.012803648,-0.016717325,0.011206544,0.006908463,-0.031257289,-0.028311743,-0.007590759,-0.029867257,0.009090909,0.009776536,-0.012958963,0.014986376,-0.003854626,-0.00410601
4/8/2016,-0.013875124,0.06635871,0.096599691,0.005096263,0.014909619,0.005056586,-0.000107515,0.010974393,0.001995439,0.012012012,0.002074689,0.007111597,0.004026846,0.013543394,0.025862069
4/11/2016,-0.03919598,0.011912696,0.014799154,0.011428571,0.038481539,0.001677048,0.002903226,-0.007565789,0.001422475,-0.007418398,-0.015182885,-0.028245519,-0.012032086,0.012544314,0.023383266
4/12/2016,0.048117155,0.050382811,0,0.002148484,0.015398097,0.027027027,0.022086416,0.016241299,0.041477273,0.002989537,0.0168185,0.011738401,0.01488498,0.008618368,0.017850768
4/13/2016,0.015968064,-0.008072733,0.047222222,-0.010004764,0.006349402,0.00978109,0.013322144,0.016960209,0.029459902,0.016393443,0.029634735,0.019889503,0.024,0.02082777,0.026657313
4/14/2016,-0.032416503,-0.008928571,-0.00066313,-0.017484761,-0.009310873,0.001383764,0.000207039,0.000320718,-0.011128776,0.005865103,0.001338688,-0.003791983,0.005208333,-0.008108815,-0.008882815
4/15/2016,-0.034517766,-0.017619389,-0.03251493,0.006612245,0.008656403,-0.00829111,-0.004864417,-0.002564925,0.003215434,0,0.012032086,0,-0.018134715,0.008438819,0.019993106
4/18/2016,0.01997897,0.003002759,0.015775034,0.000405482,-0.003678048,0.005341384,0.004056162,0.009321761,0.011752137,-0.004956268,0.00660502,0.028276237,0.006596306,-0.001830544,-0.009800608
4/19/2016,0.07628866,0.022089166,0.022282242,0.015726329,0.044237987,0.027258027,0.022581313,0.010828025,0.022703273,0.004980955,0.009186352,0.028556319,0.02621232,0.032748232,0.041296928
4/20/2016,-0.009099617,0.054623179,0.021796565,0.000159617,0.009604054,0.00652125,0.009116694,0.02205419,0.001548787,0.002915452,0.026657997,0.037017995,0.057471264,0.024606799,0.045231072
4/21/2016,-0.000483325,-0.024320673,0.016806723,-0.00335142,-0.002626204,0.005808758,0.003212206,0.008014797,-0.012371134,-0.002906977,-0.025965801,-0.016856718,-0.027777778,0.008913097,0.019755409
4/22/2016,0.034816248,0.007001077,0.006357279,-0.016253002,-0.011117613,0.005997335,0.006804082,0.010703364,-0.003653445,0.017492711,-0.033159948,-0.05799294,-0.01863354,-0.031165644,-0.041512915
4/25/2016,-0.035981308,-0.014210406,-0.006948831,0.008301457,0.006449704,-0.005299183,-0.006559332,0.001512859,-0.0151912,0,0.014122394,0.009100642,-0.002531646,0.012917933,0.015078601
4/26/2016,-0.01502666,0.032705572,0.010178117,0.002663653,0.005938033,-0.004661487,-0.007202881,-0.004229607,0.008510638,-0.001432665,0.013925729,0.018037135,-0.006345178,0.018004501,0.021807838
4/27/2016,-0.018208661,0.035272045,0.013853904,0.005635163,0.010461718,-0.011373773,-0.011890367,-0.003640777,-0.005274262,-0.020086083,-0.003924133,-0.011464304,0.001277139,0.001228199,0.005876895
4/28/2016,0.04160401,0.018194998,0.031677019,0.013768812,0.015269825,0.003609294,0.007954314,0.014007308,0.01378579,0.000878477,0.01641497,0.002635741,-0.008928571,-0.000981354,0.016605166
4/29/2016,0.048123195,-0.019008971,-0.005418423,0.019030322,0.013444995,0.024499888,0.021853501,0.008408408,0.013859833,0.007606788,0.008397933,0.005257624,-0.003861004,0.002946955,0.004537205
5/2/2016,-0.062442608,-0.016256622,-0.006658596,0.004106935,-0.00747653,-0.007678806,-0.025742574,-0.02739726,-0.020892443,0.0029036,0,-0.00209205,-0.006459948,0.014201763,0.039747064
5/3/2016,0.021547502,-0.016303947,-0.039609994,-0.003086896,-0.010308111,-0.020782666,0,0,0,0,-0.03074952,-0.036163522,-0.028608583,-0.013520039,-0.016796988
5/4/2016,0.026366251,-0.003899805,0.000634518,-0.013469577,-0.011273893,-0.01422443,-0.010772358,0.000306185,-0.005268704,0.007527504,-0.013218771,0.001631321,-0.020080321,0.002936858,0.010309278
5/5/2016,-0.030359645,0.000376449,0.011414077,-0.001647834,0.00144701,-0.014658727,-0.016848161,-0.015304561,-0.014300847,-0.002873563,-0.004018754,-0.016286645,-0.012295082,-0.020497804,-0.023323615
5/6/2016,0.012042389,0.006472492,0.003134796,0.017055726,0.011848341,0,0.00522466,-0.006527821,0.014508329,0.004034582,0.011432414,0.000551876,0.002766252,0.022670653,0.018507463
5/9/2016,-0.001427891,-0.038136544,-0.048125,-0.021174652,-0.024961444,-0.021850302,-0.025779626,-0.023153942,-0.028072034,-0.012342135,-0.021941489,-0.0137893,-0.022068966,-0.007308161,-0.002930832
5/10/2016,0.028598665,0.039804089,0.032829941,-0.001421127,0.000292912,-0.006653992,-0.00128041,-0.004484305,0.007084469,-0.002615519,0.029231815,0.010067114,0.022566996,0.056196319,0.059376837
5/11/2016,0.00695088,0.044261682,0.050222505,0.008459836,0.01329429,0.005263158,0.005982906,0.006435006,0.029761905,0.003787879,-0.011889036,-0.004429679,-0.024827586,-0.00580855,0.011098779
5/12/2016,-0.008283479,-0.001933128,0,-0.003371227,-0.012426309,-0.013326987,-0.02017842,-0.012148338,-0.01734104,-0.031930334,0.030080214,0.020022247,0.018387553,-0.004907689,0.006586169
5/13/2016,-0.02737819,0.006527977,0.013922518,0.001179987,0.001638673,0.000964785,0.003143291,-0.006148867,0.010160428,-0.0011994,-0.00843608,0.014176663,-0.005555556,-0.008924378,-0.015812432
5/16/2016,-0.031965649,0.02637018,0.027462687,0.001178597,0.001577564,0.007710843,0.00378174,0.008140671,0.005823187,0.015010507,0.031413613,0.020967742,0.100558659,0.009004739,0.000554017
5/17/2016,0.009364219,0.018957017,0.015688553,0.002118977,0.005425271,0.00047824,0.002583423,-0.001937984,0.001842105,0.003253475,0.007614213,0.014744602,-0.002538071,0.014795679,0.021871539
5/18/2016,-0.022949219,0.010699196,0.015446224,-0.001957867,-0.006672469,-0.00501912,-0.009555508,0.00420712,-0.008142895,-0.010908019,0.006297229,-0.00363259,-0.015267176,-0.004628558,0.009753454
5/19/2016,0.018990505,-0.002899332,-0.032112676,-0.015379787,-0.037441589,-0.008887821,-0.00704607,-0.004189494,-0.014830508,-0.015797317,-0.023779725,-0.0234375,-0.027131783,-0.003487561,0.014488865
5/20/2016,0.011280039,0.007573708,0.026193248,-0.001514186,0.002427332,-0.002181289,-0.000436681,0.001294498,0.003225806,-0.003634161,0.011538462,-0.002133333,0.006640106,0.002566496,0.038614123
5/23/2016,-0.003394762,-0.008389262,-0.00453772,-0.001117408,-0.006598462,-0.000485791,-0.003494976,0.004524887,-0.013397642,-0.022796353,0.008238276,-0.012292892,0,-0.014661392,-0.012732366
5/24/2016,-0.03649635,0.007580372,0.019373219,-0.017818618,-0.010481414,0.005832321,0.008548882,0.001287001,-0.006518197,-0.024883359,-0.000628536,0.004329004,-0.003957784,-0.003542749,0.003095177
5/25/2016,0.006060606,0.016121448,0.000558971,-0.004393101,0.001046927,0.017153902,0.011519235,-0.007712082,0.002460361,-0.001913876,0.018238994,0.004310345,0.006622517,0.029153828,0.047055798
5/26/2016,-0.014558233,-0.007536194,0.001675978,-0.002778232,0.005106121,0.000712589,0.001504083,0.007448187,0.023179711,0.013103228,0.008647313,0.032725322,0.006578947,-0.005297098,0.00589391
5/27/2016,0.104941416,-0.004862453,0.000557724,-0.005408063,-0.004223283,0.003560408,0.007294572,0.00032144,0.012260128,0.022082019,0.011022658,0.000519481,0.009150327,0.006251447,-0.017089844
5/30/2016,0.054863993,0.002342704,0.008361204,0.000823859,-0.016903313,-0.008751183,-0.005111821,0,0.012638231,0.00617284,-0.019382193,-0.035306334,-0.020725389,-0.007363092,-0.01490313
5/31/2016,0,0,0.002763958,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2016,0.040646853,0.000934891,-0.021499449,-0.002387224,-0.004189071,-0.010737294,-0.011560694,0.008354756,0.024960998,-0.006134969,0.022235948,0.019913886,0.006613757,0.019703292,0.00630358
6/2/2016,0.010079798,0.006604844,0.013521127,-0.001732816,0.006153073,-0.001447178,-0.004331817,-0.01848311,0.005580923,0.00462963,0.003625378,0.024802111,0.002628121,0.040463742,0.048108244
6/3/2016,-0.002910603,-0.013719512,-0.015008338,0.025045462,0.021216849,0.020772947,0.019795519,0.002597403,0.005045409,0.019354839,0.007224564,0.024201854,-0.014416776,-0.010705702,-0.009562515
6/6/2016,0.028356964,0.010079968,0.004514673,0.00362874,0.005010694,0.002129673,0,0.005505181,0.017570281,0.021398433,0.021518231,0.020613374,0.030585106,0.005521201,-0.006275646
6/7/2016,0.00324412,0.025547202,0.025280899,-0.000160694,-0.003222472,-0.031404959,-0.02581058,0.007407407,-0.012333498,-0.001475361,0.001170275,0.002955665,0.014193548,0.002635625,-0.009472917
6/8/2016,-0.002425222,0.018812845,0.018082192,0.012375442,0.036049774,0.005119454,0.002408583,0.025575448,0.03046953,0.010047281,0.00818235,0.020628684,0.047073791,0.031982475,0.022805297
6/9/2016,0.060372771,-0.01228908,-0.010764263,0.008255279,0.01666176,-0.010914383,-0.013761468,-0.016832918,0.003150751,-0.003803394,-0.011014493,-0.017805582,-0.002430134,-0.001485884,-0.008631024
6/10/2016,-0.023309133,-0.022692109,0,0.002519288,0.003590456,-0.00416871,-0.00110742,-0.002536462,0.00797294,0.004405286,-0.008206331,-0.02988731,-0.017052375,0.001913265,0.00120919
6/13/2016,0.011345853,-0.000989446,-0.01577802,0.008638291,0.006520485,0.011327259,0.010421286,0.017164654,-0.004314477,0.002923977,0.016548463,-0.007575758,0.017348203,-0.007850626,-0.01352657
6/14/2016,0.007350097,-0.008253549,-0.019347706,0.000934288,-0.001089262,-0.006330655,-0.010204082,0.00625,-0.027924892,-0.010204082,0.015116279,-0.012722646,0.006090134,0.000427716,0.000489716
6/15/2016,-0.003456221,-0.016111851,-0.005636979,0.000155569,0.004533976,0.024748836,0.028599933,0.009937888,0.008915305,0,-0.017182131,-0.015463918,-0.00968523,-0.011543395,-0.003426334
6/16/2016,-0.005780347,-0.037149817,-0.03968254,0.008010577,0.005941839,-0.020564323,-0.022523979,-0.013530135,-0.023564065,0.001767305,-0.008741259,-0.010471204,0,-0.018598616,-0.023330059
6/17/2016,0.016666667,0.041324057,0.022432113,-0.002777563,-0.011131936,0.001464844,0.003748622,0.006857855,-0.004776269,0.001176125,0.029394474,0.018518519,0.018337408,0.022036139,0.024390244
6/20/2016,0.047274114,0.030842951,0.040415704,-0.001934236,0.0059158,0.020477816,0.020210896,0.011145511,0.015407931,-0.002936858,-0.037692747,-0.017142857,0,-0.013799051,-0.011536573
6/21/2016,0.007644703,-0.007005369,-0.009988901,-0.015116279,-0.01113395,0.010989011,0.005598622,0.001530925,0.007960199,0.010309278,-0.059347181,-0.030655391,-0.008403361,-0.008963708,-0.023342439
6/22/2016,-0.032875723,-0.007845981,0.002242152,-0.001967729,-0.00040418,0.009215501,0.006638116,-0.000917151,0.009871668,0,-0.008201893,0.000545256,0,0.003750276,-0.005847953
6/23/2016,0.007844602,0.010499734,0.005033557,-0.005362776,0.002368299,0.012643409,0.016804935,0.004895961,-0.00342131,0.005830904,-0.014631043,-0.009809264,0.003631961,-0.011428571,-0.019948849
6/24/2016,-0.013343217,-0.042943575,-0.031719533,0.046622265,0.025125339,-0.024046243,-0.017154812,-0.014920828,-0.010299166,-0.005797101,-0.007101356,0.001100715,0.008443908,-0.019119609,-0.019832985
6/27/2016,0.0202855,-0.017934447,-0.032758621,0.001893939,-0.002529653,0.005448946,0.002554278,-0.013292117,-0.011397423,-0.017492711,0.001950585,-0.017592084,-0.023923445,0.027198549,0.022364217
6/28/2016,0.074005891,0.0293171,0.018419489,-0.005444234,0.005579351,0.022855796,0.022929936,0.01754386,0.040100251,0.002967359,0,-0.006715165,0.009803922,0.015445719,0.021875
6/29/2016,-0.01851217,0.042417239,0.050175029,0.008819281,0.029087037,0.005989403,0.0041511,0.007081281,0.00626506,0.011242604,-0.032446463,-0.032112676,-0.01092233,-0.005215124,0.011977574
6/30/2016,0.021306322,-0.031822628,-0.016666667,-0.004747909,0.011981266,0.005037783,0.001446879,0.008254356,0.007902299,-0.00234055,-0.037558685,0.004074505,0.007361963,0.026649192,0.02064971
7/1/2016,0.021545828,0.018050785,-0.018079096,0.013933061,0.051770531,0.009341536,0.013622291,0.009399636,0.023996199,0.024633431,-0.016027875,-0.034782609,0.001218027,-0.005319149,-0.001233654
7/4/2016,-0.074656846,-0.043599074,0.002301496,0.014712472,0.016475645,-0.015124153,-0.003665241,-0.009011715,-0.017169374,0.031768746,-0.025495751,0.007807808,0.051094891,-0.044278075,-0.047924901
7/5/2016,0,0,-0.039609644,0,0,0,-0.015532393,0.003334344,-0.003305005,-0.018030513,0,0,0,0,0
7/6/2016,0.007959479,0.017639734,-0.002390915,0.00618238,0.014799154,-0.013752006,-0.013909072,-0.001208459,-0.002368546,0.011299435,-0.023982558,-0.008939213,0.009259259,-0.009623993,0.001556824
7/7/2016,-0.003230438,-0.041125688,0.001797484,-0.003657377,-0.017956349,-0.013478968,-0.013263158,-0.00907441,-0.00379867,-0.008659218,-0.000744602,-0.009019844,0.043577982,-0.04700565,-0.041450777
7/8/2016,0.00864242,0.001205161,-0.025717703,-0.002716394,0.01313264,-0.00188457,0.005013868,0.015262515,0.020972355,0.005353621,0.04247392,0.021237864,0.003296703,0.033673227,0.023513514
7/11/2016,-0.03534452,0.002832259,0.001841621,-0.001325088,0.010270216,0.013452915,0.00817323,-0.006614552,-0.000933707,0.001961883,-0.017155111,-0.010695187,0.036144578,-0.006423492,-0.013203063
7/12/2016,0.011843079,0.033114453,0,-0.015701017,-0.006612712,0.029809036,0.025268478,0.014527845,0.025,0.006433566,0.017454545,0.018618619,0,0.022627569,0.012309339
7/13/2016,0.001097293,-0.056246583,-0.010416667,0.006215832,0.011922504,0.012211669,0.014171288,-0.001789976,-0.00661044,-0.001111729,0.045746962,0.005306604,0.005285412,0.018740122,0.026962728
7/14/2016,-0.003653635,0.018466218,0.020433437,-0.008484668,-0.00436917,0.001340483,0.000607533,0.005977286,0.004589261,0.006956038,-0.009569378,-0.010557185,-0.087276551,-0.01462766,-0.018532819
7/15/2016,0.010634397,-0.006399317,0.002427184,-0.003603063,-0.007691928,-0.004685408,-0.004654928,-0.008318479,0.006852444,0.002486875,-0.027605245,0.007113219,-0.05875576,-0.035087719,-0.031209022
7/18/2016,-0.01233672,-0.014026048,-0.027239709,0.00143137,-0.004024845,0.001569155,0.004270028,-0.005991612,0.006352087,-0.01185226,0.013484741,0.011183049,0.013463892,0.005361305,0.009745533
7/19/2016,0.002204262,0.004572507,0.018668326,0.002256827,-0.003442427,0.012309758,0.009111156,-0.007233273,0.011271416,-0.012552301,-0.042717087,-0.02677532,-0.013285024,-0.031764433,-0.035656836
7/20/2016,-0.025659824,0.015389061,0.009163103,-0.009757562,-0.019674593,-0.004200752,-0.003611557,-0.01335762,0.001337494,0.006497175,-0.012435991,-0.011961722,0.007343941,-0.016283525,-0.02029469
7/21/2016,0.012791573,-0.02469048,-0.012106538,0.008868339,0.010315596,0.001776199,0.002013693,-0.014769231,0.003561888,0.001964637,-0.00962963,0.011501211,0.009720535,0.005355404,0.000283768
7/22/2016,0.031575037,-0.009994893,-0.03125,-0.005709992,-0.006419329,-0.009751773,-0.011254019,0.006246096,-0.003992902,-0.005602241,0.002243829,0.017953321,-0.001203369,-0.025181598,-0.016453901
7/25/2016,-0.010803025,-0.025202653,-0.01771031,-0.002946955,-0.002136643,-0.008057296,-0.004268293,-0.003724395,0.001781737,0.001408451,-0.000746269,0.008818342,-0.015662651,-0.02260308,-0.022497837
7/26/2016,-0.012741172,0.002419111,-0.00515132,0.000985222,0.002039256,0.004061372,0.006327822,-0.008099688,-0.00867052,-0.005625879,-0.006721434,-0.032634033,-0.019583843,0.009911055,0.007376807
7/27/2016,-0.014749263,-0.023378582,-0.010355987,0.00446699,0.015772068,-0.017977528,-0.016227181,0,-0.024444943,0.001414427,0.009774436,-0.00060241,-0.016229713,0.017111223,0.009958992
7/28/2016,0.075224551,-0.018996139,-0.022236756,0.004220999,0.011369897,0.010983982,0.009587629,0.010678392,0.013793103,0.004237288,-0.013402829,-0.01084991,0.006345178,-0.006927264,-0.009570766
7/29/2016,0.001044205,0.00440806,-0.006688963,0.012534714,0.007676307,0.005658669,0.005820484,0.021752641,0.01723356,0.004219409,0.009811321,-0.006093845,0.011349306,0.028898854,0.02489019
8/1/2016,-0.03650904,-0.014184953,-0.037710438,0.001779096,0.007519536,-0.009903219,-0.008730964,-0.005474453,0.010699955,0.00140056,-0.026158445,-0.004291845,-0.003740648,-0.03535109,-0.045714286
8/2/2016,-0.013713461,0.000874473,0,0.009619654,0.009804878,0.004319163,0.002048341,-0.006116208,0.003528893,0.006433566,-0.004604758,-0.011699507,-0.021276596,-0.010793173,-0.016766467
8/3/2016,0.038785218,0.022637014,0.017494752,-0.00608326,-0.011110574,-0.004753282,-0.003475061,0.010461538,-0.000879121,-0.003613118,0.00231303,0.022429907,0.003836317,0.005328597,0.006394641
8/4/2016,-0.001761184,0.029825243,0.008940853,0.001991004,-0.001367789,-0.011143962,-0.009025641,-0.011875761,-0.00791905,0.00390516,-0.013076923,-0.017062767,-0.057324841,0,-0.002420575
8/5/2016,-0.021877205,-0.006712422,0.015678255,-0.016485134,-0.030621729,-0.009199632,-0.008693852,0.013867488,0.004878049,0.019727702,0.010911925,0.031618103,-0.033783784,0.013377082,0.018501668
8/8/2016,-0.008658009,0.020197418,0.030872483,-0.002244837,-0.000605541,0.005106778,0.004385049,-0.001215805,0.005295675,-0.002724796,0.00308404,0.002403846,-0.012587413,0.01494396,0.006253722
8/9/2016,-0.048398836,-0.009601072,0.007161458,0.00419979,0.002272153,-0.006928406,-0.006444906,-0.000608643,-0.001755926,0.006284153,-0.009223674,0,-0.007082153,0.003190184,0.003847292
8/10/2016,-0.020650096,-0.009243255,-0.016806723,0.003958178,0.016120907,0.009767442,0.008788449,0.003045067,0.005277045,0.00733098,0.000775795,0.011390887,-0.018544936,-0.004892368,-0.00884434
8/11/2016,-0.003904725,0.050439927,0,-0.001338987,-0.007436787,0.009212345,0.005600498,0.003642987,-0.004374453,-0.011320755,-0.004651163,-0.013040901,-0.01744186,0.005162242,-0.006841166
8/12/2016,0.01372011,0.017113149,0.076923077,-0.004990689,-0.015834166,-0.023277042,-0.017945545,0.001209921,-0.016476274,-0.007906216,0.003894081,0.015015015,-0.01183432,-0.018586451,-0.002994909
8/15/2016,0.00154679,0.029319892,0.031746032,0.003368768,0.007308532,0.005373832,0.001260239,0.012688822,0.012285012,0.002473207,0.013188518,-0.001183432,0.02994012,0.020433591,0.020126164
8/16/2016,0.01042471,0.007862611,0.014792899,0.007610237,0.001360407,0.009528236,0.009230124,0.010143198,-0.003971756,0.00877193,0.003062787,0.003554502,0.002906977,-0.004151404,-0.008539458
8/17/2016,0.000764234,0.019092589,0.002915452,-0.005775639,-0.011371641,-0.009208103,-0.007690709,0.000590667,0.007089056,-0.002717391,0.008396947,0.005903188,-0.011594203,0.010789603,0
8/18/2016,0.021000382,0.024711254,0.028488372,0.006330528,0.00468241,0.007202602,0.007331378,-0.006493506,0.009898812,0.002179837,0.005299016,0.002347418,-0.002932551,0.001698205,-0.006831007
8/19/2016,-0.033657442,-0.004193971,-0.001695873,-0.007992895,-0.021428571,-0.000230681,-0.002287378,-0.009506833,-0.004138532,0.008156607,0.006777108,0,-0.001470588,-0.005085977,-0.013157895
8/22/2016,0.036764706,-0.021847855,-0.013023783,-0.002014324,-0.023709686,-0.012459622,-0.010316799,0,-0.002624672,0,-0.002991773,-0.027517564,0.014727541,0.008033106,0.012727273
8/23/2016,0.030608436,0.010360603,0.010327022,0.0021679,0.00334058,-0.011682243,-0.008107824,0.00119976,0.009649123,0.008629989,-0.014253563,-0.018061409,-0.004354136,-0.00096595,-0.005385996
8/24/2016,0.012676566,-0.003662272,-0.018739353,-0.012084141,-0.019342564,-0.01820331,-0.01656051,-0.013780707,-0.011294526,0.00802139,-0.00304414,-0.009196812,-0.013119534,-0.003384095,-0.002707581
8/25/2016,0.01788269,0.008754929,0.012152778,-0.003246753,-0.003610692,0,-0.001295337,-0.0009113,0.009666081,-0.00530504,-0.01221374,-0.006806931,0.020679468,-0.031530439,-0.021719457
8/26/2016,0.008784259,-0.008082682,0.001143511,0.001060526,0.008761967,0.000963159,-0.002377864,-0.001216175,0.007180157,0.007466667,-0.022411128,-0.04423676,-0.02170767,-0.007513148,-0.00955905
8/29/2016,-0.006269592,-0.007347048,-0.015990862,0.001059402,0.006273122,-0.001924465,-0.001733478,-0.00761035,-0.001512206,-0.004764426,-0.014229249,-0.033898305,-0.041420118,-0.007570023,-0.005292653
8/30/2016,-0.009113214,-0.01016014,-0.006384214,-0.007483559,-0.010176897,-0.002651241,0,0,0,0,-0.024859663,-0.019568151,-0.00154321,-0.018052377,-0.017840376
8/31/2016,0.021223912,-0.041397594,-0.031542056,-0.003884235,0.00242235,0.000241663,0.00217061,-0.009815951,-0.000432713,0.003989362,-0.008223684,-0.006194081,-0.004636785,-0.00569653,-0.005098789
9/1/2016,-0.032906131,-0.020068075,-0.030156815,0.004358131,0.012619482,-0.000483209,0.002815681,0.000619579,0.012121212,0.014569536,0.031509121,0.020083102,0.032608696,-0.001041667,0.002882767
9/2/2016,0,0.020044866,0.018656716,0.007308161,0.022219865,0.001450326,-0.000647948,-0.013003096,0.011120616,0.009138381,0.017684887,0.013577733,-0.031578947,0.009906152,0.001916321
9/5/2016,-0.026862464,-0.000780363,0.011599512,0.020556227,0.040101681,0.006034275,-0.000216123,-0.008782936,-0.001269036,0.003622251,0.000789889,-0.006028131,-0.01552795,0.005937016,0.010838381
9/6/2016,0,0,-0.015087508,0,0,0,-0.001297017,0.005696203,-0.016941974,0.002835782,0,0,0,0,0
9/7/2016,-0.015090173,0.012779553,0.006740196,-0.003776659,-0.014464562,0.004318618,0.006493506,0.002517306,0.000861698,0.005141388,0.013417522,0.011455526,0.033123028,0.017962535,0.021128981
9/8/2016,0.04857997,0.039046618,0.041387705,-0.005574965,-0.008502455,0.001433349,0.003010753,-0.001569366,-0.0038743,0.001278772,0.018691589,0.004663558,0.007633588,0.00025208,0.004014824
9/9/2016,-0.003207413,-0.03494805,-0.01987142,-0.005307221,-0.015772549,-0.003578244,-0.006646655,-0.007544797,-0.009723423,-0.014048531,0.009174312,-0.00265252,-0.004545455,0.005292339,-0.005536758
9/12/2016,0.042188059,0.007760067,0,-0.006838506,-0.019033295,0.003591094,0.003237643,-0.006651885,-0.012873664,-0.012953368,-0.002272727,0.019281915,-0.01369863,-0.012785159,-0.015465512
9/13/2016,-0.002058319,-0.012903226,-0.007751938,-0.001513317,-0.001321702,-0.00023855,0.000430293,-0.001913265,-0.012378426,0,-0.030372058,-0.022178735,0.010802469,-0.016505841,-0.024819353
9/14/2016,-0.006875215,-0.028954951,-0.016826923,0.001818733,0.004870302,0.025053686,0.026129032,0.01341853,0.017905103,0.007874016,0.009397024,0.005336891,0.016793893,0.003872967,0.017074742
9/15/2016,0.01315334,0.024969241,0.014669927,-0.006051437,-0.001211674,0.001862197,0.001990988,-0.008827238,-0.018909411,-0.008072917,0.024049651,0.060384871,0.039039039,-0.022119342,-0.022489705
9/16/2016,0.007174581,-0.007837876,-0.006024096,-0.005936073,-0.009388681,-0.000232342,0.001464129,0.002226463,-0.007171672,0.002887897,0.021212121,0.009386733,0.015895954,0.016307207,0.016526248
9/19/2016,-0.004748982,-0.007615116,0.013939394,0.005818405,0.022629253,-0.00116198,-0.002506266,0.004760394,0.016252822,0.013089005,0.00074184,0.001859888,-0.015647226,0.006728778,-0.005737966
9/20/2016,0.038513974,0.007601836,-0.011954573,0.00015223,-0.000572738,0.003024663,0.003559464,-0.003790272,0.021768103,0.006459948,0.009636768,0.004950495,0.011560694,0.017737789,0.003847387
9/21/2016,0.003281917,0.017081851,0.012099214,0.010045662,0.025579578,-0.00487126,-0.006259128,0.004438808,-0.01173913,-0.008985879,-0.001468429,0.004310345,0.007142857,-0.014397575,-0.014053018
9/22/2016,-0.021916912,0.01763471,0.022115959,0.01017179,0.016966372,0.01981352,0.018895654,0.030934343,0.009238891,0.009585492,-0.009558824,-0.005518087,0.005673759,0.001025115,-0.002591513
9/23/2016,-0.011705686,-0.03225141,-0.004678363,-0.002386813,-0.014335664,0.002285714,0.000412116,0.002449479,-0.007846556,0.008211445,-0.00074239,-0.001849568,-0.001410437,-0.022017409,-0.014939916
9/26/2016,0.014213198,0.029631209,0.000587544,0.001719626,-0.010996807,-0.001140251,-0.002883625,0.014660965,0.005711775,0.004072283,-0.022288262,-0.021618283,-0.021186441,-0.010209424,-0.018793274
9/27/2016,-0.000333667,-0.026984127,-0.036993541,-0.010300045,-0.021981964,-0.013013699,-0.01115472,-0.00602047,0.013543032,0.001267427,0.008358663,0.02020202,0.007215007,0.007669929,0.005712366
9/28/2016,-0.014686248,0.05752181,0.014634146,-0.004977376,-0.002252842,0.00832755,0.006475872,0.008479709,0.005172414,0.003037975,-0.007535795,-0.001856436,-0.00286533,-0.007349081,0.001336452
