Date,CL1 Comdty - Last Price,CO1 Comdty - Last Price,CP1 Comdty - Last Price,SM1 Comdty - Last Price,C 1 Comdty - Last Price,GC1 Comdty - Last Price,HG1 Comdty - Last Price,HO1 Comdty - Last Price,JX1 Comdty - Last Price,LMAHDS03 Comdty - Last Price,LMCADS03 Comdty - Last Price,LMSNDS03 Comdty - Last Price,LMZSDS03 Comdty - Last Price,MO1 Comdty - Last Price,GC1 Comdty - Last Price_GC1,NG1 Comdty - Last Price,O 1 Comdty - Last Price,QS1 Comdty - Last Price,S 1 Comdty - Last Price,SI1 Comdty - Last Price,C 1 Comdty - Last Price_W 1,XB1 Comdty - Last Price
1986-08-22,,,,154.3,158 3/4,373.9,,43.12,,,1309.4,,,,373.9,,109 1/2,,478,5.087,158 3/4,
1986-08-25,,,,153.1,155 3/4,380.7,,42.92,,,,,,,380.7,,110 1/4,,479,5.125,155 3/4,
1986-08-26,,,,152.6,153,380.1,,43.52,,,1301.7,,,,380.1,,108 1/2,,480 3/4,5.12,153,
1986-08-27,,,,151.6,154 1/4,380.9,,42.64,,,1307.1,,,,380.9,,110 1/2,,475 1/2,5.14,154 1/4,
1986-08-28,,,,152.1,155,388.3,,42.67,,,1310.3,,,,388.3,,110 3/4,,475 3/4,5.142,155,
1986-08-29,,,,155.3,154 1/4,389.5,,43.27,,,1314.8,,,,389.5,,114 1/4,,482 3/4,5.147,154 1/4,
1986-09-02,,,,151.9,151,407.6,,45.76,,,1322.7,,,,407.6,,113,,470 3/4,5.425,151,
1986-09-03,,,,153.8,150 1/4,406.4,,44.84,,,1352.2,,,,406.4,,112 1/2,,476 1/4,5.324,150 1/4,
1986-09-04,,,,157.5,149 1/2,411.6,,44.93,,,1369.4,,,,411.6,,113,,485 1/2,5.357,149 1/2,
1986-09-05,,,,156.9,152,424.3,,45.46,,,1368.9,,,,424.3,,116,,481 1/2,5.589,152,
1986-09-08,,,,155.2,154,412.5,,43.29,,,1361.7,,,,412.5,,118 3/4,,478 1/4,5.664,154,
1986-09-09,,,,153.6,154 1/2,410.5,,41.79,,,1363.4,,,,410.5,,116,,480,5.692,154 1/2,
1986-09-10,,,,153.4,152 1/2,405.8,,39.8,,,1363.4,,,,405.8,,116,,479 1/2,5.595,152 1/2,
1986-09-11,,,,154.0,152 3/4,409.0,,40.32,,,1363.6,,,,409.0,,114 3/4,,480 1/4,5.699,152 3/4,
1986-09-12,,,,156.0,153,417.5,,40.36,,,1369.9,,,,417.5,,118 1/4,,480 1/2,5.813,153,
1986-09-15,,,,152.8,153 1/4,418.3,,39.25,,,1362.8,,,,418.3,,120 1/4,,477 1/4,5.87,153 1/4,
1986-09-16,,,,152.0,156 3/4,416.2,,39.15,,,1362.7,,,,416.2,,120,,481 3/4,5.788,156 3/4,
1986-09-17,,,,151.0,163 1/2,414.9,,39.57,,,1380.0,,,,414.9,,118 1/4,,485 1/4,5.756,163 1/2,
1986-09-18,,,,152.7,163 1/2,418.6,,40.23,,,1371.5,,,,418.6,,120 1/4,,496 1/2,5.751,163 1/2,
1986-09-19,,,,154.3,166 1/4,436.9,,40.44,,,1387.1,,,,436.9,,120 1/4,,507,5.995,166 1/4,
1986-09-22,,,,150.3,166 1/4,441.1,,39.86,,,1387.8,,,,441.1,,126,,486 1/2,5.986,166 1/4,
1986-09-23,,,,150.7,171 1/4,431.9,,40.33,,,1367.5,,,,431.9,,127 3/4,,488 1/2,5.935,171 1/4,
1986-09-24,,,,150.3,172 3/4,431.9,,40.42,,,1355.4,,,,431.9,,125 1/4,,484 1/4,5.913,172 3/4,
1986-09-25,,,,149.4,170,434.7,,39.68,,,1355.6,,,,434.7,,122 3/4,,480 1/2,5.768,170,
1986-09-26,,,,149.8,172 1/4,427.3,,40.17,,,1363.1,,,,427.3,,124 3/4,,481 3/4,5.58,172 1/4,
1986-09-29,,,,151.8,179,422.9,,41.19,,,1361.5,,,,422.9,,126,,490,5.555,179,
1986-09-30,,,,151.0,176 3/4,425.7,,41.28,,,1370.5,,,,425.7,,125 1/4,,486 1/2,5.625,176 3/4,
1986-10-01,,,,150.2,177,425.2,,43.11,,,1357.6,,,,425.2,,126,,488 1/4,5.63,177,
1986-10-02,,,,151.9,174,437.2,,43.76,,,1337.5,,,,437.2,,125 3/4,,487 1/4,5.85,174,
1986-10-03,,,,150.7,169 3/4,433.7,,41.89,,,1349.1,,,,433.7,,123 3/4,,482,5.7,169 3/4,
1986-10-06,,,,147.9,164 1/4,439.0,,41.7,,,1342.8,,,,439.0,,122,,470,5.815,164 1/4,
1986-10-07,,,,147.3,164 1/4,441.1,,42.67,,,1346.2,,,,441.1,,122 3/4,,469 1/2,5.75,164 1/4,
1986-10-08,,,,147.1,165,438.8,,42.4,,,1346.1,,,,438.8,,125 1/4,,472 3/4,5.795,165,
1986-10-09,,,,147.1,165 3/4,429.5,,41.87,,,1320.0,,,,429.5,,125 1/4,,471 3/4,5.695,165 3/4,
1986-10-10,,,,147.3,167,431.0,,40.29,,,1327.9,,,,431.0,,126 1/2,,472 1/4,5.695,167,
1986-10-13,,,,146.9,165 3/4,433.8,,39.11,,,1332.2,,,,433.8,,128 3/4,,472 1/4,5.725,165 3/4,
1986-10-14,,,,146.4,165 1/4,427.2,,39.74,,,1334.7,,,,427.2,,127 3/4,,474 1/4,5.64,165 1/4,
1986-10-15,,,,145.8,163 1/4,425.6,,40.77,,,1335.1,,,,425.6,,126 3/4,,472 3/4,5.615,163 1/4,
1986-10-16,,,,145.1,163 1/4,424.4,,40.21,,,1337.5,,,,424.4,,127 1/2,,476 3/4,5.58,163 1/4,
1986-10-17,,,,145.7,164,419.3,,41.36,,,1332.5,,,,419.3,,128,,474,5.625,164,
1986-10-20,,,,146.5,168,426.1,,42.63,,,1337.0,,,,426.1,,127 1/2,,480 1/2,5.84,168,
1986-10-21,,,,148.7,171 1/2,425.2,,42.6,,,1342.3,,,,425.2,,128 1/4,,482 1/2,5.81,171 1/2,
1986-10-22,,,,150.5,173 1/4,426.1,,41.42,,,1341.4,,,,426.1,,128 1/2,,487 3/4,5.87,173 1/4,
1986-10-23,,,,148.4,169 3/4,415.1,,40.27,,,1337.3,,,,415.1,,128 1/2,,485 1/4,5.685,169 3/4,
1986-10-24,,,,148.8,173 3/4,407.5,,40.16,,,1333.0,,,,407.5,,129 1/4,,486 3/4,5.66,173 3/4,
1986-10-27,,,,148.2,175 3/4,408.1,,38.75,,,1330.5,,,,408.1,,131 3/4,,494 3/4,5.67,175 3/4,
1986-10-28,,,,148.0,175 1/2,411.8,,38.03,,,1324.4,,,,411.8,,131 1/4,,493 3/4,5.675,175 1/2,
1986-10-29,,,,147.7,171 1/2,405.3,,36.77,,,1317.4,,,,405.3,,130 3/4,,488 1/4,5.63,171 1/2,
1986-10-30,,,,149.1,174 1/2,409.9,,40.44,,,1305.4,,,,409.9,,133,,497 1/4,5.72,174 1/2,
1986-10-31,,,,151.7,173 1/4,405.5,,41.92,,,1312.1,,,,405.5,,133,,498 1/4,5.68,173 1/4,
1986-11-03,,,,150.7,175 1/4,406.8,,41.05,,,1312.4,,,,406.8,,133 3/4,,501,5.735,175 1/4,
1986-11-04,,,,150.0,175 1/4,411.1,,42.57,,,1318.5,,,,411.1,,135,,500 3/4,5.755,175 1/4,
1986-11-05,,,,149.7,173 1/2,408.5,,42.26,,,1325.2,,,,408.5,,137 3/4,,504 1/2,5.655,173 1/2,
1986-11-06,,,,150.6,172 3/4,412.4,,43.02,,,1324.6,,,,412.4,,138 3/4,,500 3/4,5.77,172 3/4,
1986-11-07,,,,150.3,173 1/4,410.6,,43.42,,,1311.8,,,,410.6,,144,,497 1/4,5.79,173 1/4,
1986-11-10,,,,150.1,172 1/4,407.5,,43.88,,,1310.8,,,,407.5,,149,,495 3/4,5.76,172 1/4,
1986-11-11,,,,149.6,170 1/2,409.3,,44.37,,,1313.7,,,,409.3,,151 3/4,,498 1/4,5.78,170 1/2,
1986-11-12,,,,149.9,173 1/4,409.4,,43.89,,,1311.2,,,,409.4,,152 3/4,,496 3/4,5.82,173 1/4,
1986-11-13,,,,150.9,172 1/4,409.5,,45.34,,,1306.8,,,,409.5,,156,,502 3/4,5.83,172 1/4,
1986-11-14,,,,150.9,171 1/4,398.8,,45.23,,,1315.7,,,,398.8,,160 1/2,,504 1/4,5.71,171 1/4,
1986-11-17,,,,150.1,168 3/4,389.3,,44.74,,,1311.6,,,,389.3,,158 1/2,,500,5.515,168 3/4,
1986-11-18,,,,149.5,167 3/4,394.5,,44.41,,,1309.4,,,,394.5,,161 3/4,,494,5.565,167 3/4,
1986-11-19,,,,149.2,168 3/4,388.5,,44.4,,,1310.6,,,,388.5,,162 1/4,,502,5.47,168 3/4,
1986-11-20,,,,150.4,169,391.7,,43.28,,,1316.8,,,,391.7,,163,,500 1/4,5.435,169,
1986-11-21,,,,149.9,167 3/4,379.3,,43.24,,,1329.3,,,,379.3,,160 1/4,,498,5.215,167 3/4,
1986-11-24,,,,149.2,165 1/4,382.4,,41.9,,,1325.4,,,,382.4,,161,,496,5.265,165 1/4,
1986-11-25,,,,149.3,165,385.6,,42.26,,,1325.4,,,,385.6,,161,,497 3/4,5.305,165,
1986-11-26,,,,149.4,167 1/4,383.1,,42.03,,,1329.7,,,,383.1,,160 3/4,,503,5.271,167 1/4,
1986-11-28,,,,149.3,168 3/4,390.9,,,,,1338.5,,,,390.9,,164,,503 1/2,5.389,168 3/4,
1986-12-01,,,,149.4,171,393.8,,44.24,,,1346.6,,,,393.8,,165,,503 3/4,5.45,171,
1986-12-02,,,,149.0,168,389.3,,43.83,,,1341.7,,,,389.3,,161 1/2,,502,5.348,168,
1986-12-03,,,,147.3,166 3/4,392.2,,43.81,,,1341.2,,,,392.2,,158,,501 3/4,5.39,166 3/4,
1986-12-04,,,,145.7,161 1/4,388.4,,43.94,,,1351.9,,,,388.4,,156,,497 1/4,5.361,161 1/4,
1986-12-05,,,,145.5,161,389.5,,44.1,,,1351.4,,,,389.5,,159,,497 1/2,5.376,161,
1986-12-08,,,,146.3,163,390.3,,43.54,,,1348.1,,,,390.3,,162 3/4,,496,5.379,163,
1986-12-09,,,,145.5,162,387.0,,42.94,,,1340.9,,,,387.0,,163 1/2,,491 3/4,5.324,162,
1986-12-10,,,,145.5,161 1/2,389.8,,43.54,,,1334.8,,,,389.8,,167 3/4,,493 3/4,5.374,161 1/2,
1986-12-11,,,,144.6,158 1/4,390.6,,45.15,,,1340.1,,,,390.6,,166 3/4,,488 3/4,5.386,158 1/4,
1986-12-12,,,,143.9,154 1/2,392.8,,46.33,,,1340.8,,,,392.8,,169,,486 1/4,5.404,154 1/2,
1986-12-15,,,,144.6,154 1/4,395.5,,46.44,,,1344.9,,,,395.5,,169,,487 1/4,5.486,154 1/4,
1986-12-16,,,,143.7,154 1/4,393.2,,45.54,,,1345.1,,,,393.2,,169 3/4,,488,5.358,154 1/4,
1986-12-17,,,,141.7,152 1/2,392.2,,45.09,,,1348.6,,,,392.2,,172 1/4,,485 1/2,5.362,152 1/2,
1986-12-18,,,,142.6,152 1/4,394.8,,45.64,,,1346.0,,,,394.8,,172 1/2,,485 1/4,5.395,152 1/4,
1986-12-19,,,,142.8,151 1/4,392.9,,45.15,,,1320.3,,,,392.9,,171 1/2,,486 3/4,5.376,151 1/4,
1986-12-22,,,,142.3,163 3/4,393.1,,47.25,,,1354.3,,,,393.1,,154 1/4,,490 1/4,5.367,163 3/4,
1986-12-23,,,,141.7,162 1/4,388.7,,46.89,,,1346.7,,,,388.7,,155 1/2,,488 1/4,5.293,162 1/4,
1986-12-24,,,,141.9,163,390.2,,47.49,,,1339.9,,,,390.2,,158 1/4,,490 3/4,5.3,163,
1986-12-26,,,,141.2,164,,,,,,,,,,,,159 3/4,,493,,164,
1986-12-29,,,,140.4,161 1/4,389.3,,48.26,,,1349.2,,,,389.3,,157 1/2,,487 1/2,5.29,161 1/4,
1986-12-30,,,,141.4,160,392.4,,47.88,,,1354.8,,,,392.4,,160 1/2,,489,5.335,160,
1986-12-31,,,,143.3,160,407.0,,48.9,,,1363.7,,,,407.0,,163 1/4,,490 3/4,5.46,160,
1987-01-02,,,,,157 1/4,404.0,,50.71,,,,,,,404.0,,165 1/4,,488 1/2,5.495,157 1/4,
1987-01-05,,,,142.9,154 1/2,405.0,,49.96,,,1357.5,,,,405.0,,163,,489 1/4,5.48,154 1/2,
1987-01-06,,,,141.1,153,402.2,,50.96,,,1372.6,,,,402.2,,165,,486 1/4,5.435,153,
1987-01-07,,,,141.6,155 1/2,404.3,,51.21,,,1362.9,,,,404.3,,163,,490 1/2,5.45,155 1/2,
1987-01-08,,,,144.9,155 1/4,403.9,,51.99,,,1370.4,,,,403.9,,162 1/4,,494 1/4,5.46,155 1/4,
1987-01-09,,,,144.0,156 3/4,407.5,,53.01,,,1366.4,,,,407.5,,160,,494,5.55,156 3/4,
1987-01-12,,,,144.0,160,410.2,,54.66,,,1374.0,,,,410.2,,159,,496,5.6,160,
1987-01-13,,,,144.0,156 1/4,412.3,,54.22,,,1369.2,,,,412.3,,158 3/4,,494 1/4,5.585,156 1/4,
1987-01-14,,,,147.8,159 3/4,419.2,,55.4,,,1380.8,,,,419.2,,162 1/4,,498,5.635,159 3/4,
1987-01-15,,,,148.1,157 3/4,417.0,,55.42,,,1371.4,,,,417.0,,161 1/2,,497,5.645,157 3/4,
1987-01-16,,,,148.7,158 1/2,417.3,,55.3,,,1355.1,,,,417.3,,158 3/4,,497 3/4,5.65,158 1/2,
1987-01-19,,,,149.3,161,423.3,,53.15,,,1355.0,,,,423.3,,159 1/2,,499,5.715,161,
1987-01-20,,,,145.5,158 3/4,408.2,,53.81,,,1350.9,,,,408.2,,161 1/2,,495 1/2,5.511,158 3/4,
1987-01-21,,,,142.7,160,408.8,,52.6,,,1354.4,,,,408.8,,162,,494,5.56,160,
1987-01-22,,,,143.2,159 1/4,408.9,,53.97,,,1366.1,,,,408.9,,158 1/4,,497,5.6,159 1/4,
1987-01-23,,,,141.8,159 1/2,405.3,,53.39,,,1350.7,,,,405.3,,159 1/2,,500 1/4,5.6,159 1/2,
1987-01-26,,,,142.2,159 1/4,411.3,,52.22,,,1352.6,,,,411.3,,161,,500 3/4,5.7,159 1/4,
1987-01-27,,,,143.2,156 3/4,415.7,,51.67,,,1369.9,,,,415.7,,161,,501 1/2,5.715,156 3/4,
1987-01-28,,,,143.1,155 3/4,410.6,,51.07,,,1375.3,,,,410.6,,159 1/2,,498 1/2,5.64,155 3/4,
1987-01-29,,,,143.1,156,412.6,,51.49,,,1360.2,,,,412.6,,157 1/2,,501 1/4,5.655,156,
1987-01-30,,,,144.2,157,405.1,,52.22,,,1332.5,,,,405.1,,160,,500 1/4,5.53,157,
1987-02-02,,,,146.9,158 3/4,401.1,,51.15,,,1354.3,,,,401.1,,160 1/4,,498 3/4,5.505,158 3/4,
1987-02-03,,,,146.3,158 1/2,403.6,,50.23,,,1361.3,,,,403.6,,159,,500,5.54,158 1/2,
1987-02-04,,,,145.8,157 3/4,402.7,,49.5,,,1355.0,,,,402.7,,163 3/4,,498,5.52,157 3/4,
1987-02-05,,,,145.9,155 1/4,404.8,,51.02,,,1356.2,,,,404.8,,163 1/2,,493,5.59,155 1/4,
1987-02-06,,,,145.5,154 3/4,404.1,,50.23,,,1348.7,,,,404.1,,166 1/4,,492 1/4,5.555,154 3/4,
1987-02-09,,,,145.8,153 3/4,403.9,,49.23,,,1365.2,,,,403.9,,164 1/4,,492 1/4,5.58,153 3/4,
1987-02-10,,,,146.4,152 3/4,403.0,,49.59,,,1371.4,,,,403.0,,165,,492 3/4,5.575,152 3/4,
1987-02-11,,,,144.7,148 3/4,402.4,,47.88,,,1368.8,,,,402.4,,163 1/4,,492 3/4,5.541,148 3/4,
1987-02-12,,,,143.8,144 1/4,395.3,,48.34,,,1378.7,,,,395.3,,162 3/4,,486 3/4,5.46,144 1/4,
1987-02-13,,,,143.3,142 3/4,397.8,,47.88,,,1368.7,,,,397.8,,158 1/4,,484 1/2,5.465,142 3/4,
1987-02-17,,,,144.8,145 1/4,392.1,,47.9,,,1379.0,,,,392.1,,159,,487 1/4,5.405,145 1/4,
1987-02-18,,,,144.4,144 1/4,392.7,,47.19,,,1397.1,,,,392.7,,154 1/4,,485 1/4,5.41,144 1/4,
1987-02-19,,,,144.1,145 1/4,400.2,,46.78,,,1409.5,,,,400.2,,152 1/2,,486,5.47,145 1/4,
1987-02-20,,,,144.9,149 1/2,406.2,,47.66,,,1403.7,,,,406.2,,153 1/2,,489 1/4,5.535,149 1/2,
1987-02-23,,,,143.3,148 1/2,402.2,,45.83,,,1422.7,,,,402.2,,148,,487 1/4,5.475,148 1/2,
1987-02-24,,,,142.6,147,402.4,,45.01,,,1396.1,,,,402.4,,150,,487 1/2,5.46,147,
1987-02-25,,,,140.6,144 1/4,403.1,,43.9,,,1404.6,,,,403.1,,150 3/4,,483 1/2,5.47,144 1/4,
1987-02-26,,,,140.0,145,408.5,,44.75,,,1425.7,,,,408.5,,154,,481 1/4,5.45,145,
1987-02-27,,,,141.4,147 1/4,407.4,,43.41,,,1406.2,,,,407.4,,156,,482 1/2,5.42,147 1/4,
1987-03-02,,,,140.3,150 3/4,405.6,,43.3,,,1407.5,,,,405.6,,153 1/4,,485 1/2,5.472,150 3/4,
1987-03-03,,,,138.2,149 1/2,409.1,,46.28,,,1396.0,,,,409.1,,153 3/4,,485 3/4,5.465,149 1/2,
1987-03-04,,,,138.7,151 1/2,412.2,,46.44,,,1418.0,,,,412.2,,155 1/4,,484 3/4,5.485,151 1/2,
1987-03-05,,,,140.9,153 1/2,408.8,,47.91,,,1414.2,,,,408.8,,145 1/4,,488,5.58,153 1/2,
1987-03-06,,,,141.5,155 1/2,407.8,,49.19,,,1416.7,,,,407.8,,135 1/4,,488 1/4,5.575,155 1/2,
1987-03-09,,,,140.5,157 1/2,406.5,,48.98,,,1407.3,,,,406.5,,131 3/4,,490 1/2,5.55,157 1/2,
1987-03-10,,,,139.7,154 1/4,408.3,,49.26,,,1403.6,,,,408.3,,126 1/2,,487 3/4,5.556,154 1/4,
1987-03-11,,,,140.0,155,408.3,,50.24,,,1410.5,,,,408.3,,126 1/4,,488,5.55,155,
1987-03-12,,,,140.9,155 3/4,409.9,,50.4,,,1423.9,,,,409.9,,127,,488,5.65,155 3/4,
1987-03-13,,,,141.5,159 1/4,405.0,,50.41,,,1419.5,,,,405.0,,133,,491,5.59,159 1/4,
1987-03-16,,,,140.5,158 3/4,406.6,,51.65,,,1415.2,,,,406.6,,134 3/4,,488 1/2,5.57,158 3/4,
1987-03-17,,,,140.4,161 3/4,406.8,,52.11,,,1417.8,,,,406.8,,136 1/2,,488,5.554,161 3/4,
1987-03-18,,,,141.2,160 3/4,406.0,,50.35,,,1426.2,,,,406.0,,138,,488,5.578,160 3/4,
1987-03-19,,,,142.0,162 1/4,406.1,,50.59,,,1423.4,,,,406.1,,139,,491 3/4,5.573,162 1/4,
1987-03-20,,,,139.5,161,406.3,,49.77,,,1425.3,,,,406.3,,138 1/2,,483 3/4,5.543,161,
1987-03-23,,,,139.7,161 1/4,410.8,,49.31,,,1434.7,,,,410.8,,139 1/2,,487 3/4,5.73,161 1/4,
1987-03-24,,,,139.9,164,414.1,,50.5,,,1433.6,,,,414.1,,143 3/4,,490,5.76,164,
1987-03-25,,,,143.2,165,413.3,,49.37,,,1431.4,,,,413.3,,144,,494 1/2,5.889,165,
1987-03-26,,,,141.8,164 1/4,411.7,,49.25,,,1433.7,,,,411.7,,143 1/2,,493 1/2,5.93,164 1/4,
1987-03-27,,,,142.4,163 1/4,422.7,,49.12,,,1437.4,,,,422.7,,145 1/2,,496 1/4,6.199,163 1/4,
1987-03-30,,,,143.1,163 1/2,421.1,,49.15,,,1440.4,,,,421.1,,144,,497 3/4,6.32,163 1/2,
1987-03-31,,,,143.1,162 1/2,418.0,,49.7,,,1432.2,,,,418.0,,140 1/2,,496 1/2,6.22,162 1/2,
1987-04-01,,,,144.5,161 1/2,418.0,,49.42,,,1404.5,,,,418.0,,145,,499 3/4,6.31,161 1/2,
1987-04-02,,,,144.8,158 1/2,418.0,,49.74,,,1407.9,,,,418.0,,144 1/2,,497 3/4,6.36,158 1/2,
1987-04-03,,,,145.0,157 3/4,419.7,,49.35,,,1410.8,,,,419.7,,149 1/2,,497 1/4,6.455,157 3/4,
1987-04-06,,,,145.3,158 1/4,418.5,,48.79,,,1397.6,,,,418.5,,150,,499 3/4,6.6,158 1/4,
1987-04-07,,,,146.6,159 1/2,422.2,,49.24,,,1416.2,,,,422.2,,148 1/2,,504 1/2,6.77,159 1/2,
1987-04-08,,,,146.9,162,420.2,,48.15,,,1408.4,,,,420.2,,148 1/4,,505 3/4,6.64,162,
1987-04-09,,,,148.3,164 1/2,432.8,,47.72,,,1408.9,,,,432.8,,150 1/2,,510 3/4,6.86,164 1/2,
1987-04-10,,,,147.8,165 1/2,433.0,,46.78,,,1420.8,,,,433.0,,149 1/2,,509,6.79,165 1/2,
1987-04-13,,,,149.5,168,437.1,,47.03,,,1418.5,,,,437.1,,150,,513 3/4,6.865,168,
1987-04-14,,,,151.5,171,450.9,,46.67,,,1423.2,,,,450.9,,151 1/2,,518 1/4,7.28,171,
1987-04-15,,,,149.3,168 1/2,443.1,,47.94,,,1411.1,,,,443.1,,150 1/2,,513,7.245,168 1/2,
1987-04-16,,,,149.6,169 3/4,444.1,,47.49,,,1423.0,,,,444.1,,150 1/4,,513 1/4,7.31,169 3/4,
1987-04-20,,,,150.4,173 3/4,453.6,,46.83,,,,,,,453.6,,153,,517 1/2,7.78,173 3/4,
1987-04-21,,,,149.4,173 3/4,447.6,,47.71,,,1428.7,,,,447.6,,152 1/2,,514 1/4,7.865,173 3/4,
1987-04-22,,,,150.6,172 1/2,449.4,,47.74,,,1419.8,,,,449.4,,151,,514,8.06,172 1/2,
1987-04-23,,,,152.4,175 1/2,460.4,,49.32,,,1412.2,,,,460.4,,154,,517 1/4,8.545,175 1/2,
1987-04-24,,,,156.5,175 3/4,462.9,,49.6,,,1388.7,,,,462.9,,156 3/4,,524 3/4,9.045,175 3/4,
1987-04-27,,,,155.6,174 1/2,443.5,,49.73,,,1412.4,,,,443.5,,155,,519 1/4,8.295,174 1/2,
1987-04-28,,,,157.6,173 3/4,452.2,,49.85,,,1406.8,,,,452.2,,157 1/2,,523 1/2,7.65,173 3/4,
1987-04-29,,,,161.0,175 3/4,453.5,,48.56,,,1412.1,,,,453.5,,163 1/4,,528 1/2,7.88,175 3/4,
1987-04-30,,,,160.9,179,456.5,,49.52,,,1405.1,,,,456.5,,166 3/4,,534 1/2,7.95,179,
1987-05-01,,,,160.5,179 3/4,459.5,,49.24,,,1419.7,,,,459.5,,170,,535 1/4,8.21,179 3/4,
1987-05-04,,,,162.2,181 1/2,465.3,,49.49,,,,,,,465.3,,177 3/4,,542 1/2,8.31,181 1/2,
1987-05-05,,,,159.6,181 3/4,460.5,,49.77,,,1430.3,,,,460.5,,179 1/4,,536 1/2,8.65,181 3/4,
1987-05-06,,,,159.6,182 1/2,460.9,,51.2,,,1443.0,,,,460.9,,181,,540,8.2,182 1/2,
1987-05-07,,,,164.2,183 1/2,459.6,,50.77,,,1467.5,,,,459.6,,188 3/4,,552 1/4,8.44,183 1/2,
1987-05-08,,,,166.0,186 1/2,456.7,,51.39,,,1469.9,,,,456.7,,188,,555 1/2,8.325,186 1/2,
1987-05-11,,,,173.5,192 1/4,457.7,,52.06,,,1473.0,,,,457.7,,184,,569,8.595,192 1/4,
1987-05-12,,,,169.2,187 1/4,461.5,,51.66,,,1491.3,,,,461.5,,187 1/2,,558 1/2,8.81,187 1/4,
1987-05-13,,,,172.0,185 3/4,460.0,,51.83,,,1486.9,,,,460.0,,188,,562 1/2,8.675,185 3/4,
1987-05-14,,,,177.0,189,465.6,,52.05,,,1481.9,,,,465.6,,190 1/4,,575,8.815,189,
1987-05-15,,,,175.7,188 1/2,476.2,,51.89,,,1499.6,,,,476.2,,186,,573 1/4,9.44,188 1/2,
1987-05-18,,,,165.0,180 3/4,472.8,,51.92,,,1526.1,,,,472.8,,177 1/2,,542 1/2,9.07,180 3/4,
1987-05-19,,,,168.0,181 1/2,478.3,,52.03,,,1488.4,,,,478.3,,183 1/4,,549 1/2,9.36,181 1/2,
1987-05-20,,,,162.9,184 3/4,473.3,,51.62,,,1498.9,,,,473.3,,155 3/4,,549,9.145,184 3/4,
1987-05-21,,,,167.2,188 3/4,470.3,,52.38,,,1493.4,,,,470.3,,158 1/4,,559 3/4,8.795,188 3/4,
1987-05-22,,,,167.7,191,464.6,,52.08,,,1491.5,,,,464.6,,156 3/4,,558 1/2,8.22,191,
1987-05-26,,,,164.1,190 3/4,451.8,,52.0,,,1485.1,,,,451.8,,152,,545,7.52,190 3/4,
1987-05-27,,,,169.3,191 3/4,448.5,,51.65,,,1450.7,,,,448.5,,153 1/2,,554 1/2,7.338,191 3/4,
1987-05-28,,,,168.6,191 1/4,453.4,,51.32,,,1473.6,,,,453.4,,149 1/4,,551 3/4,7.67,191 1/4,
1987-05-29,,,,168.1,188 3/4,450.2,,51.45,,,1469.2,,,,450.2,,148 1/2,,548 3/4,7.67,188 3/4,
1987-06-01,,,,167.2,186 1/4,446.2,,50.99,,1525.0,1471.9,,,,446.2,,144 1/2,,549 1/2,7.47,186 1/4,
1987-06-02,,,,169.2,187 1/2,456.2,,51.38,,1531.0,1488.7,,,,456.2,,147 1/4,,553 1/4,7.83,187 1/2,
1987-06-03,,,,173.0,189 3/4,450.2,,51.55,,1539.0,1509.9,,,,450.2,,151,,562 1/4,7.62,189 3/4,
1987-06-04,,,,172.3,188 1/2,453.1,,51.42,,1535.0,1494.7,,,,453.1,,152 3/4,,559,7.85,188 1/2,
1987-06-05,,,,174.9,189 1/4,453.8,,51.37,,1560.0,1520.3,,,,453.8,,154 1/4,,565 1/2,7.84,189 1/4,
1987-06-08,,,,172.4,188 3/4,449.5,,52.0,,1593.0,1527.8,,,,449.5,,156,,557 1/4,7.62,188 3/4,
1987-06-09,,,,173.8,187 3/4,457.9,,51.88,,1575.0,1543.6,,,,457.9,,151 1/4,,557 3/4,7.91,187 3/4,
1987-06-10,,,,177.3,185,456.6,,52.15,,1584.0,1544.9,,,,456.6,,144 1/4,,560 1/4,7.87,185,
1987-06-11,,,,182.4,186 1/2,463.7,,51.93,,1564.0,1537.6,,,,463.7,,145 3/4,,568 1/2,8.015,186 1/2,
1987-06-12,,,,185.7,190 1/4,454.6,,51.85,,1589.0,1560.4,,,,454.6,,147,,574 1/2,7.735,190 1/4,
1987-06-15,,,,194.3,197 1/2,452.6,,52.38,,1579.0,1566.4,,,,452.6,,157,,602 3/4,7.675,197 1/2,
1987-06-16,,,,190.2,202 1/4,447.9,,52.55,,1577.0,1556.6,,,,447.9,,160,,596,7.5,202 1/4,
1987-06-17,,,,186.6,197 1/2,447.8,,52.68,,1575.0,1567.1,,,,447.8,,156 3/4,,582 1/2,7.445,197 1/2,
1987-06-18,,,,180.5,192 1/2,450.9,,52.54,,1578.0,1544.2,,,,450.9,,158,,573 1/4,7.49,192 1/2,
1987-06-19,,,,177.7,192 1/4,445.0,,52.52,,1581.0,1540.9,,,,445.0,,153,,563 1/2,7.17,192 1/4,
1987-06-22,,,,168.1,182 3/4,437.4,,51.16,,1578.0,1539.5,,,,437.4,,145,,534,6.72,182 3/4,
1987-06-23,,,,170.6,187 3/4,440.4,,51.21,,1562.0,1524.2,,,,440.4,,150,,543 3/4,6.895,187 3/4,
1987-06-24,,,,175.4,192 1/4,443.2,,50.86,,1569.0,1547.4,,,,443.2,,157,,555,6.94,192 1/4,
1987-06-25,,,,172.6,187,440.8,,51.16,,1555.0,1549.0,,,,440.8,,155 3/4,,545,6.855,187,
