Date,CL1 Comdty - Last Price,CO1 Comdty - Last Price,CP1 Comdty - Last Price
2004-03-24,37.01,33.01,21440
2004-03-23,37.45,33.31,21350
2004-03-22,37.11,32.8,21320
2004-03-19,38.08,33.26,21270
2004-03-18,37.93,33.13,21320
2004-03-17,38.18,33.53,21330
2004-03-16,37.48,33.45,21450
2004-03-15,37.44,33.8,21330
2004-03-12,42.54,39.36,21880
2004-03-09,43.99,41.23,25090
2004-03-08,44.15,40.64,26060
2004-03-06,39.28,36.4,24780
2004-03-03,35.8,32.23,21300
2004-03-02,34.1,29.5,18720
2004-02-27,36.16,32.23,19200
2004-02-26,35.51,31.57,19260
2004-02-25,35.68,31.57,19160
2004-02-24,34.58,30.81,19200
2004-02-23,34.35,30.81,19160
2004-02-20,35.6,30.69,19210
2004-02-19,36.0,30.82,19130
2004-02-18,35.45,30.99,19140
2004-02-17,35.19,30.69,18990
2004-02-13,34.56,30.57,18850
2004-02-12,43.25,40.15,22290
2004-02-11,49.62,46.55,25480
2004-02-09,44.06,41.57,25420
2004-02-08,43.82,39.97,25810
2004-02-07,38.39,35.92,23060
2004-02-06,39.96,36.86,25330
2004-02-04,34.39,30.21,19310
2004-02-03,36.66,33.15,21200
2004-02-02,34.98,30.23,18360
2004-01-30,33.05,29.18,19460
2004-01-29,32.81,29.13,19490
2004-01-28,33.62,29.77,19490
2004-01-27,34.12,30.23,19560
2004-01-26,34.47,30.45,19560
2004-01-23,34.94,30.96,19700
2004-01-22,34.93,31.11,19730
2004-01-21,34.58,30.86,19650
2004-01-20,36.2,31.23,19630
2004-01-16,35.07,30.47,19140
2004-01-15,33.44,31.56,19600
2004-01-14,34.5,31.03,19570
2004-01-13,34.43,31.37,19910
2004-01-12,45.49,42.31,23760
2004-01-11,50.13,47.06,26370
2004-01-10,50.12,46.62,26700
2004-01-09,44.0,41.47,24730
2004-01-07,38.74,36.07,21900
2004-01-06,42.33,39.08,24140
2004-01-04,34.27,31.55,19810
2004-01-03,36.86,33.34,20710
2003-12-24,32.86,29.06,19270
2003-12-22,31.87,28.99,19280
2003-12-19,33.02,30.05,19540
2003-12-18,33.71,30.8,19540
2003-12-17,33.35,30.59,19370
2003-12-16,32.89,30.38,19430
2003-12-15,33.18,30.32,19140
2003-12-12,33.04,30.37,19150
2003-12-11,31.33,29.2,18960
2003-12-09,28.27,26.77,19170
2003-12-08,31.92,29.87,20880
2003-12-06,31.51,27.83,19400
2003-12-05,27.35,24.89,18050
2003-12-03,37.83,33.91,22930
2003-12-02,35.77,32.45,23330
2003-11-26,30.41,28.47,19080
2003-11-25,29.77,27.94,18980
2003-11-21,31.61,29.36,19190
2003-11-20,32.86,29.56,19180
2003-11-19,32.92,29.78,19290
2003-11-18,33.28,30.47,19060
2003-11-17,31.73,29.05,19210
2003-11-14,32.37,29.56,19030
2003-11-13,31.9,29.21,19010
2003-11-12,31.85,29.57,19100
2003-11-11,31.15,29.09,19020
2003-11-09,28.82,27.02,19300
2003-11-08,32.01,29.91,20950
2003-11-07,31.28,29.19,20300
2003-11-06,32.36,28.39,19330
2003-11-04,28.14,24.75,17960
2003-11-03,36.72,33.29,23220
2003-10-31,29.11,27.7,19060
2003-10-30,28.47,27.1,18950
2003-10-29,28.91,27.44,18950
2003-10-28,29.56,28.04,18990
2003-10-27,29.92,28.39,19030
2003-10-24,30.16,28.58,19080
2003-10-23,30.3,28.63,18950
2003-10-22,29.92,28.28,19000
2003-10-21,30.18,28.63,19070
2003-10-20,30.35,28.62,18990
2003-10-17,30.68,29.03,19300
2003-10-16,31.54,31.11,19440
2003-10-15,31.77,30.87,19260
2003-10-14,31.82,30.69,19350
2003-10-12,31.88,29.66,19150
2003-10-11,30.88,28.99,19010
2003-10-10,31.97,30.9,19160
2003-10-09,29.35,27.52,19260
2003-10-07,31.06,28.88,20280
2003-10-06,31.73,28.08,19450
2003-10-04,27.46,24.47,18220
2003-10-03,37.27,33.69,23480
2003-10-02,34.48,31.7,23050
2003-10-01,31.68,29.67,20840
2003-09-30,29.2,27.61,18600
2003-09-29,28.4,26.83,18610
2003-09-26,28.16,26.64,18610
2003-09-25,28.29,26.81,18650
2003-09-24,28.24,26.67,18490
2003-09-22,26.96,25.53,18430
2003-09-19,27.03,25.32,18680
2003-09-18,27.17,25.59,18790
2003-09-17,27.03,25.67,18830
2003-09-16,27.56,25.99,19050
2003-09-12,31.76,29.63,19100
2003-09-10,31.01,30.14,18490
2003-09-09,29.18,27.37,19040
2003-09-07,30.88,28.71,19770
2003-09-06,31.45,27.85,19480
2003-09-05,27.72,25.1,17810
2003-09-04,28.85,25.25,18000
2003-09-01,31.99,29.64,20290
2003-08-29,31.57,29.49,20800
2003-08-28,31.5,29.44,20790
2003-08-27,31.21,29.18,20810
2003-08-26,31.95,29.77,20780
2003-08-22,31.84,29.7,20780
2003-08-21,31.88,29.71,20710
2003-08-20,30.95,28.84,20580
2003-08-19,30.7,28.47,20760
2003-08-18,30.89,28.66,20860
2003-08-15,31.05,28.81,20970
2003-08-14,31.09,28.83,20670
2003-08-13,30.78,29.01,21000
2003-08-12,32.1,29.98,18680
2003-08-10,29.81,28.73,18730
2003-08-09,28.85,27.17,19260
2003-08-08,32.18,29.99,21060
2003-08-07,30.22,27.97,19590
2003-08-05,26.98,24.65,17400
2003-08-04,28.0,24.6,17400
2003-08-01,30.56,28.79,20420
2003-07-31,30.54,28.37,20330
2003-07-30,30.68,28.5,19950
2003-07-29,30.24,28.1,19800
2003-07-28,30.11,28.03,20150
2003-07-25,30.17,28.18,20190
2003-07-24,30.22,28.16,19870
2003-07-23,29.67,27.78,19850
2003-07-22,30.19,27.49,20320
2003-07-18,31.96,28.93,20250
2003-07-17,31.41,28.62,20100
2003-07-16,31.05,28.72,20330
2003-07-15,31.62,29.17,20180
2003-07-14,31.27,28.96,20250
2003-07-11,30.85,28.91,18760
2003-07-10,30.41,29.03,18850
2003-07-08,32.39,30.25,20960
2003-07-07,30.13,27.82,19670
2003-07-05,26.23,24.11,17390
2003-07-04,27.96,24.58,17240
2003-07-03,37.78,34.1,22670
2003-07-02,35.12,32.34,22600
2003-07-01,31.08,29.33,20750
2003-06-30,30.19,28.33,19610
2003-06-27,29.27,27.3,19610
2003-06-26,29.01,27.04,19520
2003-06-25,29.95,27.65,19310
2003-06-24,28.78,26.62,19250
2003-06-23,29.17,26.93,19420
2003-06-20,30.82,27.02,19060
2003-06-19,29.96,26.29,18850
2003-06-18,30.36,26.26,18940
2003-06-17,31.07,26.67,19050
2003-06-16,31.18,26.65,18930
2003-06-13,30.65,27.46,19200
2003-06-11,30.26,28.41,18670
2003-06-10,30.47,28.89,18890
2003-06-08,31.7,29.48,21200
2003-06-06,31.28,27.78,19200
2003-06-05,25.72,23.57,17690
2003-06-03,37.0,33.53,22560
2003-06-02,34.16,31.44,22490
2003-06-01,32.1,30.2,20960
2003-05-30,29.56,26.32,18710
2003-05-29,29.1,26.03,18410
2003-05-28,28.58,25.59,18500
2003-05-27,29.35,26.34,18730
2003-05-23,29.16,26.24,18460
2003-05-22,28.85,25.97,18520
2003-05-21,29.03,26.21,18150
2003-05-20,29.28,25.65,18160
2003-05-19,28.83,25.61,18200
2003-05-16,29.14,26.1,18180
2003-05-15,28.74,26.73,18250
2003-05-14,29.17,26.75,18110
2003-05-13,28.5,25.9,17980
2003-05-12,30.73,28.74,18970
2003-05-11,30.3,28.6,18050
2003-05-09,28.88,27.21,19170
2003-05-08,32.22,29.93,20990
2003-05-06,30.74,27.44,18840
2003-05-03,36.69,33.0,22440
2003-05-02,33.93,31.36,22330
2003-04-30,25.8,23.68,17240
2003-04-28,25.49,23.5,17490
2003-04-25,26.26,24.09,17980
2003-04-24,26.64,24.33,18860
2003-04-23,26.65,24.26,18850
2003-04-22,29.91,25.46,18930
2003-04-17,30.55,25.88,18330
2003-04-16,29.18,25.02,18350
2003-04-15,29.29,25.2,18070
2003-04-14,28.63,24.99,18220
2003-04-12,31.26,29.23,19040
2003-04-11,28.75,27.16,18160
2003-04-09,28.98,27.31,19430
2003-04-08,31.84,29.53,20980
2003-04-06,30.05,26.81,19240
2003-04-04,28.62,24.68,17920
2003-04-03,36.89,33.09,22330
2003-04-02,33.58,31.09,22000
2003-03-31,31.04,27.18,19090
2003-03-28,30.16,26.35,19210
2003-03-27,30.37,26.82,18470
2003-03-26,28.63,25.29,18900
2003-03-25,27.97,24.81,19030
2003-03-24,28.66,26.09,18450
2003-03-20,28.61,25.5,19230
2003-03-19,29.88,26.75,20370
2003-03-18,31.67,27.25,21090
2003-03-17,34.93,29.48,22470
2003-03-14,35.38,31.38,22330
2003-03-13,36.01,32.43,23280
2003-03-12,31.1,29.14,18840
2003-03-10,30.4,28.71,18600
2003-03-09,29.49,27.74,19420
2003-03-07,30.42,28.2,19950
2003-03-06,30.67,27.28,19320
2003-03-04,28.97,25.5,17600
2003-03-03,35.88,32.48,22370
2003-03-02,32.76,30.25,22130
2003-02-28,36.6,32.79,22550
2003-02-27,37.2,33.04,22800
2003-02-26,37.7,33.07,22500
2003-02-25,36.06,32.32,22960
2003-02-24,36.48,33.15,23110
2003-02-21,35.58,32.27,22470
2003-02-20,36.79,31.56,23000
2003-02-19,37.16,32.33,22960
2003-02-18,36.96,32.54,22890
2003-02-14,36.8,32.5,23600
2003-02-13,36.36,33.06,23370
2003-02-12,30.78,28.94,18580
2003-02-10,29.84,28.27,18450
2003-02-09,29.41,27.52,20200
2003-02-07,30.15,27.97,20120
2003-02-06,30.71,27.38,18990
2003-02-05,25.67,23.52,17490
2003-02-04,28.56,25.21,18240
2003-01-31,33.51,31.1,22180
2003-01-30,33.85,31.21,21850
2003-01-29,33.63,31.02,21430
2003-01-28,32.67,30.27,21690
2003-01-27,32.29,29.86,21930
2003-01-24,33.28,30.49,21470
2003-01-23,32.25,29.72,21590
2003-01-22,32.85,30.34,21420
2003-01-21,34.61,30.74,21700
2003-01-17,33.91,30.54,21290
2003-01-16,33.66,31.66,21080
2003-01-15,33.21,31.22,20750
2003-01-14,32.37,30.61,20730
2003-01-12,29.95,28.25,18670
2003-01-10,29.39,27.88,18360
2003-01-08,32.31,29.99,20280
2003-01-07,30.4,28.31,19990
2003-01-05,26.03,23.82,17430
2003-01-04,29.78,26.36,18870
2002-12-27,32.72,30.16,21000
2002-12-24,31.97,29.61,20790
2002-12-20,30.3,28.34,20090
2002-12-19,30.56,28.22,20750
2002-12-18,30.44,28.49,20420
2002-12-17,30.1,27.92,20450
2002-12-16,30.1,28.38,19650
2002-12-13,28.44,27.21,19600
2002-12-12,28.01,26.87,19350
2002-12-11,25.9,23.72,17240
2002-12-09,28.85,27.73,20450
2002-12-08,27.86,26.04,18550
2002-12-07,27.48,26.32,18360
2002-12-06,24.64,23.51,18250
2002-12-04,23.47,24.29,19320
2002-12-03,24.2,23.7,18710
2002-12-02,20.73,20.46,16410
2002-11-27,26.89,25.25,18440
2002-11-26,26.4,24.85,19050
2002-11-25,26.11,24.67,19060
2002-11-22,26.76,25.21,18460
2002-11-21,26.35,24.83,18410
2002-11-20,26.98,24.53,17840
2002-11-19,26.42,24.08,17860
2002-11-18,26.71,24.28,17050
2002-11-15,25.51,23.35,16870
2002-11-14,25.29,22.81,16730
2002-11-13,25.19,22.7,17320
2002-11-12,27.4,26.25,19360
2002-11-11,25.94,23.79,17120
2002-11-10,29.37,27.99,20700
2002-11-09,29.77,28.39,20460
2002-11-07,26.83,25.96,18190
2002-11-06,24.12,23.3,18250
2002-11-04,24.99,25.04,20230
2002-11-03,24.31,23.89,18520
2002-11-01,19.68,20.86,15970
2002-10-31,27.22,25.72,18800
2002-10-30,26.81,25.3,18840
2002-10-29,26.86,25.31,19130
2002-10-28,27.29,25.68,20220
2002-10-25,27.05,25.46,20230
2002-10-24,28.2,26.46,20200
2002-10-23,28.18,26.51,20070
2002-10-22,27.92,26.43,20150
2002-10-21,28.37,26.59,21010
2002-10-18,29.6,27.84,21100
2002-10-17,29.62,27.97,20870
2002-10-16,29.47,28.58,21100
2002-10-15,29.72,28.5,21200
2002-10-12,27.74,26.42,18900
2002-10-10,28.97,27.74,20830
2002-10-09,29.73,28.58,20270
2002-10-07,26.77,25.93,18130
2002-10-06,24.29,23.66,18480
2002-10-05,27.99,26.38,20380
2002-10-04,26.13,26.01,20150
2002-10-01,20.38,21.29,15850
2002-09-30,30.45,28.75,21040
2002-09-27,30.54,28.88,20860
2002-09-26,30.41,28.89,21050
2002-09-25,30.64,29.06,21510
2002-09-24,30.77,29.11,21510
2002-09-20,29.61,28.43,20720
2002-09-19,29.5,28.38,20500
2002-09-18,29.48,28.32,20610
2002-09-17,29.08,27.97,20090
2002-09-13,29.81,28.31,20030
2002-09-12,27.2,25.76,19120
2002-09-10,29.35,28.13,21060
2002-09-09,29.73,28.49,20300
2002-09-08,26.86,25.34,18540
2002-09-07,26.09,25.17,18070
2002-09-05,27.68,25.94,20350
2002-09-04,25.82,26.08,20500
2002-09-01,20.18,20.89,16150
2002-08-30,28.98,27.47,19460
2002-08-29,28.92,27.52,19270
2002-08-28,28.34,26.95,19580
2002-08-27,28.83,27.22,19650
2002-08-23,28.63,26.99,19690
2002-08-22,28.84,27.02,19750
2002-08-21,29.24,27.41,19260
2002-08-20,30.11,27.1,19660
2002-08-19,29.84,27.26,19140
2002-08-16,29.33,27.0,18980
2002-08-15,29.06,26.8,18630
2002-08-14,28.15,26.38,18800
2002-08-13,27.9,26.15,18740
2002-08-11,25.78,23.58,17370
2002-08-10,29.48,28.09,21250
2002-08-08,26.67,25.11,18340
2002-08-07,26.07,25.08,18380
2002-08-05,27.85,26.03,20100
2002-08-04,26.54,27.02,21150
2002-08-03,23.84,23.33,17880
2002-08-02,20.26,19.72,15410
2002-08-01,21.25,22.02,16450
2002-07-31,27.02,25.44,18650
2002-07-30,27.36,25.68,18210
2002-07-29,26.55,25.0,18050
2002-07-26,26.54,25.03,18140
2002-07-25,26.77,25.26,18120
2002-07-24,26.87,25.33,18230
2002-07-23,26.31,25.04,18200
2002-07-22,26.6,25.42,18460
2002-07-19,27.83,26.43,18450
2002-07-18,27.57,26.28,18600
2002-07-17,27.88,26.44,18530
2002-07-16,27.75,26.28,18350
2002-07-15,27.07,26.06,18630
2002-07-11,25.38,23.48,17660
2002-07-10,29.64,28.23,21330
2002-07-08,26.5,24.95,18500
2002-07-06,24.75,23.99,18500
2002-07-05,26.63,25.41,19400
2002-07-03,23.71,23.3,18450
2002-07-02,19.64,19.21,15380
2002-07-01,21.48,22.03,15970
2002-06-28,26.86,25.58,18310
2002-06-27,26.86,25.45,18330
2002-06-26,26.76,25.24,18390
2002-06-25,26.32,25.2,18470
2002-06-24,26.47,25.27,18610
2002-06-21,25.82,24.75,19020
2002-06-20,25.53,25.07,18820
2002-06-19,25.31,24.55,18900
2002-06-18,25.43,24.79,18950
2002-06-17,26.09,25.24,19230
2002-06-14,25.94,24.99,18860
2002-06-13,25.64,24.06,18570
2002-06-12,26.93,25.46,19480
2002-06-11,25.77,23.7,17870
2002-06-09,29.61,28.29,19920
2002-06-08,27.17,25.53,18210
2002-06-06,24.79,24.22,18900
2002-06-03,23.15,22.72,18200
2002-06-02,19.78,19.31,15610
2002-05-31,25.31,24.45,18350
2002-05-30,24.67,24.05,18620
2002-05-29,25.76,25.12,18400
2002-05-28,25.27,24.76,19220
2002-05-24,25.88,25.18,19370
2002-05-23,26.15,25.39,19550
2002-05-22,26.37,25.5,19490
2002-05-21,27.33,25.6,20120
2002-05-20,28.33,26.38,20210
2002-05-17,28.18,26.36,20550
2002-05-16,27.95,26.22,20450
2002-05-15,28.15,26.17,21000
2002-05-14,29.36,27.31,20760
2002-05-13,28.38,26.58,20060
2002-05-12,27.29,25.8,19100
2002-05-11,26.14,24.12,18460
2002-05-09,28.98,27.66,19440
2002-05-08,26.58,24.89,18240
2002-05-06,24.89,24.18,18410
2002-05-04,26.21,25.99,21070
2002-05-03,23.17,22.79,17440
2002-05-02,20.07,19.56,15390
2002-04-30,27.29,26.47,20420
2002-04-26,27.11,26.19,19990
2002-04-25,26.73,25.93,20090
2002-04-24,26.38,25.76,20350
2002-04-23,26.62,26.0,20310
2002-04-22,26.27,25.89,20440
2002-04-19,26.38,25.85,19940
2002-04-18,26.18,25.77,20050
2002-04-17,25.94,25.38,19790
2002-04-16,24.75,24.58,19280
2002-04-15,24.57,24.7,19250
2002-04-12,26.71,25.18,19140
2002-04-10,29.62,28.12,20970
2002-04-09,28.27,27.1,18860
2002-04-04,26.58,27.31,21850
2002-04-03,22.45,21.94,17400
2002-04-02,20.07,19.81,15570
2002-04-01,21.62,22.18,15700
2002-03-28,26.31,25.92,20220
2002-03-27,25.87,25.44,20590
2002-03-26,25.36,25.31,20030
2002-03-25,24.99,25.13,19990
2002-03-22,25.35,25.36,19950
2002-03-20,24.9,24.66,19720
2002-03-19,24.88,24.91,19750
2002-03-18,25.11,25.07,18970
2002-03-15,24.51,24.55,19010
2002-03-14,24.56,24.06,18490
2002-03-13,24.16,23.89,19110
2002-03-12,27.3,25.85,19200
2002-03-10,29.76,28.26,21330
2002-03-09,27.79,26.57,19520
2002-03-07,26.8,25.84,18620
2002-03-04,27.56,27.27,21320
2002-02-28,21.74,21.33,16340
2002-02-27,21.29,20.85,16230
2002-02-26,21.41,20.86,15720
2002-02-25,20.48,19.98,16090
2002-02-22,21.07,20.37,15850
2002-02-21,20.95,20.37,15810
2002-02-20,20.29,19.86,15700
2002-02-19,20.88,20.52,15860
2002-02-15,21.5,20.87,16220
2002-02-14,21.23,20.82,16290
2002-02-13,21.18,20.7,15980
2002-02-12,27.24,25.62,18680
2002-02-10,30.49,28.82,21290
2002-02-08,26.84,25.31,18030
2002-02-07,26.77,25.75,18480
2002-02-05,26.24,25.43,19530
2002-02-04,27.71,27.66,21030
2002-01-31,19.48,19.18,14990
2002-01-30,19.08,18.79,14950
2002-01-29,19.58,19.24,15330
2002-01-28,20.05,19.65,15480
2002-01-25,19.99,19.37,15480
2002-01-24,19.7,19.13,15170
2002-01-23,19.5,19.19,14960
2002-01-22,18.34,18.75,14930
2002-01-18,18.0,18.45,14460
2002-01-17,17.97,18.41,14850
2002-01-16,18.86,19.36,14610
2002-01-15,18.9,19.7,14970
2002-01-11,27.13,25.41,18930
2002-01-10,30.83,29.01,21070
2002-01-08,26.47,25.01,18460
2002-01-07,26.81,25.64,18360
2002-01-05,26.75,25.87,19950
2002-01-03,22.4,21.89,16810
2002-01-02,20.38,19.98,15500
2001-12-28,20.41,20.3,16240
2001-12-27,20.9,20.34,15700
2001-12-21,19.62,19.36,14380
2001-12-20,19.28,19.13,14420
2001-12-19,19.8,19.47,14260
2001-12-18,19.36,19.18,14320
2001-12-17,19.22,19.06,14230
2001-12-14,19.23,18.38,13570
2001-12-13,18.12,17.8,13330
2001-12-12,18.36,18.2,13330
2001-12-11,21.23,20.39,14740
2001-12-10,22.5,21.73,16150
2001-11-30,19.44,19.14,13280
2001-11-29,18.62,18.41,13280
2001-11-28,19.22,18.69,13400
2001-11-27,19.48,19.02,13220
2001-11-26,18.69,18.36,13170
2001-11-21,18.96,18.73,13310
2001-11-20,19.15,18.75,12800
2001-11-19,17.72,18.01,12560
2001-11-16,18.03,17.75,12870
2001-11-15,17.45,17.68,13570
2001-11-14,19.74,18.75,14270
2001-11-13,21.67,20.81,14100
2001-11-12,18.08,17.91,13480
2001-11-10,23.34,22.46,15510
2001-11-09,27.77,29.06,18450
2001-10-31,21.18,20.37,14920
2001-10-30,21.87,20.91,15270
2001-10-29,22.15,21.1,15340
2001-10-26,22.03,21.02,14920
2001-10-25,22.01,21.01,14950
2001-10-24,22.33,21.26,14750
2001-10-23,21.85,20.94,15170
2001-10-22,21.76,21.05,15000
2001-10-19,21.83,21.35,14720
2001-10-18,21.31,20.62,14790
2001-10-17,21.81,20.99,15410
2001-10-16,22.0,21.7,15220
2001-10-15,22.29,21.68,15450
2001-10-12,18.37,18.17,13700
2001-10-10,22.53,22.01,15520
2001-10-09,27.63,27.45,18220
2001-09-28,23.43,23.26,16120
2001-09-27,22.74,22.79,15970
2001-09-26,22.38,23.0,15590
2001-09-25,21.81,22.38,16640
2001-09-21,25.97,25.44,17690
2001-09-20,26.59,25.92,17940
2001-09-19,26.72,26.32,18640
2001-09-18,27.7,27.27,19340
2001-09-17,28.81,28.38,19900
2001-09-14,29.53,29.43,19200
2001-09-11,22.22,21.38,14040
2001-09-10,22.48,21.88,15470
2001-08-11,21.17,20.28,13490
2001-07-12,19.04,19.03,13620
2001-07-11,20.09,19.33,13380
2001-06-12,18.54,18.39,13970
2001-06-11,19.92,19.07,13700
2001-05-12,19.49,19.22,13830
2001-05-11,20.02,19.44,14000
2001-05-10,22.39,21.63,15800
2001-04-12,19.65,19.29,14110
2001-04-10,22.63,22.15,15470
2001-03-12,20.09,19.71,13660
2001-03-10,22.08,21.52,15440
2001-02-11,20.18,19.77,13920
2001-02-10,22.79,22.05,16340
2001-01-11,20.39,19.62,14460
2001-01-10,23.28,22.89,16510
